x/c [-]			z/d_max [-]

0			0
0,00250000000000000	0,0726400000000000
0,0200000000000000	0,196653333333333
0,0415000000000000	0,273333333333333
0,0535000000000000	0,304840000000000
0,0640000000000000	0,328393333333333
0,0940000000000000	0,381520000000000
0,125000000000000	0,421286666666667
0,162500000000000	0,455373333333333
0,209500000000000	0,482426666666667
0,317500000000000	0,499573333333333
0,410000000000000	0,480353333333333
0,537500000000000	0,420206666666667
0,657500000000000	0,339093333333333
0,782500000000000	0,234573333333333
0,905000000000000	0,115440000000000
1			0
0,905000000000000	-0,115440000000000
0,725000000000000	-0,284700000000000
0,527500000000000	-0,426320000000000
0,325000000000000	-0,498993333333333
0,162500000000000	-0,455373333333333
0,0900000000000000	-0,355413333333333
0,0600000000000000	-0,319793333333333
0,0425000000000000	-0,276193333333333
0,0310000000000000	-0,240193333333333
0,0175000000000000	-0,184826666666667
0,00250000000000000	-0,0726400000000000
